HourUTC,HourDK,MunicipalityNo,SolarMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindMWh,ThermalPowerMWh,timestamp,date,hour,year,month,day
2025-11-11T08:00:00,2025-11-11T09:00:00,101,1.608,1.4138,,0.366503,226.901121,2025-11-11 08:00:00,2025-11-11,8,2025,11,11
2025-11-11T09:00:00,2025-11-11T10:00:00,101,3.878,0.0568,,0.125965,226.819595,2025-11-11 09:00:00,2025-11-11,9,2025,11,11
2025-11-11T10:00:00,2025-11-11T11:00:00,101,1.311,1.6834,,0.714085,227.951512,2025-11-11 10:00:00,2025-11-11,10,2025,11,11
2025-11-11T11:00:00,2025-11-11T12:00:00,101,1.039,1.8763,,0.877967,228.735928,2025-11-11 11:00:00,2025-11-11,11,2025,11,11
2025-11-11T12:00:00,2025-11-11T13:00:00,101,0.604,1.1305,,0.689689,242.576193,2025-11-11 12:00:00,2025-11-11,12,2025,11,11
2025-11-11T13:00:00,2025-11-11T14:00:00,101,0.607,0.3152,,0.341606,250.31902,2025-11-11 13:00:00,2025-11-11,13,2025,11,11
2025-11-11T14:00:00,2025-11-11T15:00:00,101,0.083,1.0253,,0.565137,251.564289,2025-11-11 14:00:00,2025-11-11,14,2025,11,11
2025-11-11T15:00:00,2025-11-11T16:00:00,101,0.002,2.7743,,0.729531,253.453518,2025-11-11 15:00:00,2025-11-11,15,2025,11,11
2025-11-11T16:00:00,2025-11-11T17:00:00,101,0,2.2589,,0.446997,253.277132,2025-11-11 16:00:00,2025-11-11,16,2025,11,11
2025-11-11T17:00:00,2025-11-11T18:00:00,101,0,2.8281,,0.674228,252.981413,2025-11-11 17:00:00,2025-11-11,17,2025,11,11
2025-11-11T18:00:00,2025-11-11T19:00:00,101,0,5.175,,0.892884,242.33032,2025-11-11 18:00:00,2025-11-11,18,2025,11,11
2025-11-11T19:00:00,2025-11-11T20:00:00,101,0,3.6582,,0.749027,241.920822,2025-11-11 19:00:00,2025-11-11,19,2025,11,11
2025-11-11T20:00:00,2025-11-11T21:00:00,101,0,3.257,,0.716082,239.547515,2025-11-11 20:00:00,2025-11-11,20,2025,11,11
2025-11-11T21:00:00,2025-11-11T22:00:00,101,0,6.0833,,1.288506,237.327883,2025-11-11 21:00:00,2025-11-11,21,2025,11,11
2025-11-11T22:00:00,2025-11-11T23:00:00,101,0,7.0513,,1.805112,229.202658,2025-11-11 22:00:00,2025-11-11,22,2025,11,11
2025-11-11T23:00:00,2025-11-12T00:00:00,101,0,5.8257,,1.027713,232.097799,2025-11-11 23:00:00,2025-11-11,23,2025,11,11
2025-11-12T00:00:00,2025-11-12T01:00:00,101,0,3.1632,,1.062628,231.400091,2025-11-12 00:00:00,2025-11-12,0,2025,11,12
2025-11-12T01:00:00,2025-11-12T02:00:00,101,0,2.942,,1.108848,230.856505,2025-11-12 01:00:00,2025-11-12,1,2025,11,12
2025-11-12T02:00:00,2025-11-12T03:00:00,101,0,1.9965,,1.262625,231.141467,2025-11-12 02:00:00,2025-11-12,2,2025,11,12
2025-11-12T03:00:00,2025-11-12T04:00:00,101,0,5.974,,2.386461,231.330675,2025-11-12 03:00:00,2025-11-12,3,2025,11,12
2025-11-12T04:00:00,2025-11-12T05:00:00,101,0,7.5137,,2.871856,232.548959,2025-11-12 04:00:00,2025-11-12,4,2025,11,12
2025-11-12T05:00:00,2025-11-12T06:00:00,101,0,5.3263,,3.17832,245.045239,2025-11-12 05:00:00,2025-11-12,5,2025,11,12
2025-11-12T06:00:00,2025-11-12T07:00:00,101,0.003,8.4691,,4.202976,254.487287,2025-11-12 06:00:00,2025-11-12,6,2025,11,12
2025-11-12T07:00:00,2025-11-12T08:00:00,101,0.249,11.1988,,5.829446,252.533219,2025-11-12 07:00:00,2025-11-12,7,2025,11,12
2025-11-12T08:00:00,2025-11-12T09:00:00,101,1.232,11.9585,,6.835826,247.674292,2025-11-12 08:00:00,2025-11-12,8,2025,11,12
2025-11-12T09:00:00,2025-11-12T10:00:00,101,2.198,16.8765,,6.880866,245.838689,2025-11-12 09:00:00,2025-11-12,9,2025,11,12
2025-11-12T10:00:00,2025-11-12T11:00:00,101,1.238,16.6662,,6.584392,250.835588,2025-11-12 10:00:00,2025-11-12,10,2025,11,12
2025-11-12T11:00:00,2025-11-12T12:00:00,101,1.197,15.9029,,5.325253,255.308174,2025-11-12 11:00:00,2025-11-12,11,2025,11,12
2025-11-12T12:00:00,2025-11-12T13:00:00,101,0.988,12.6812,,4.428369,254.70674,2025-11-12 12:00:00,2025-11-12,12,2025,11,12
2025-11-12T13:00:00,2025-11-12T14:00:00,101,0.363,14.1338,,5.462512,253.889939,2025-11-12 13:00:00,2025-11-12,13,2025,11,12
2025-11-12T14:00:00,2025-11-12T15:00:00,101,0.066,16.8934,,4.775134,252.432674,2025-11-12 14:00:00,2025-11-12,14,2025,11,12
2025-11-12T15:00:00,2025-11-12T16:00:00,101,0.002,14.1076,,4.045035,253.412401,2025-11-12 15:00:00,2025-11-12,15,2025,11,12
2025-11-12T16:00:00,2025-11-12T17:00:00,101,0,14.1598,,4.159106,254.158455,2025-11-12 16:00:00,2025-11-12,16,2025,11,12
2025-11-12T17:00:00,2025-11-12T18:00:00,101,0,11.8738,,3.074719,254.381088,2025-11-12 17:00:00,2025-11-12,17,2025,11,12
2025-11-12T18:00:00,2025-11-12T19:00:00,101,0,9.0464,,2.492725,252.669309,2025-11-12 18:00:00,2025-11-12,18,2025,11,12
2025-11-12T19:00:00,2025-11-12T20:00:00,101,0,9.6848,,2.662983,211.131421,2025-11-12 19:00:00,2025-11-12,19,2025,11,12
2025-11-12T20:00:00,2025-11-12T21:00:00,101,0,8.6839,,2.240673,84.679066,2025-11-12 20:00:00,2025-11-12,20,2025,11,12
2025-11-12T21:00:00,2025-11-12T22:00:00,101,0,3.5727,,1.195339,53.237974,2025-11-12 21:00:00,2025-11-12,21,2025,11,12
2025-11-12T22:00:00,2025-11-12T23:00:00,101,0,6.8886,,1.861549,50.452655,2025-11-12 22:00:00,2025-11-12,22,2025,11,12
2025-11-12T23:00:00,2025-11-13T00:00:00,101,0,10.022,,2.649039,50.379698,2025-11-12 23:00:00,2025-11-12,23,2025,11,12
2025-11-13T00:00:00,2025-11-13T01:00:00,101,0,13.3506,,3.201826,34.589747,2025-11-13 00:00:00,2025-11-13,0,2025,11,13
2025-11-13T01:00:00,2025-11-13T02:00:00,101,0,10.4979,,2.506869,28.059098,2025-11-13 01:00:00,2025-11-13,1,2025,11,13
2025-11-13T02:00:00,2025-11-13T03:00:00,101,0,9.3239,,2.736179,40.309388,2025-11-13 02:00:00,2025-11-13,2,2025,11,13
2025-11-13T03:00:00,2025-11-13T04:00:00,101,0,9.5948,,2.110318,42.087357,2025-11-13 03:00:00,2025-11-13,3,2025,11,13
2025-11-13T04:00:00,2025-11-13T05:00:00,101,0,6.2895,,1.681665,82.769169,2025-11-13 04:00:00,2025-11-13,4,2025,11,13
2025-11-13T05:00:00,2025-11-13T06:00:00,101,0,7.7393,,2.183781,166.935276,2025-11-13 05:00:00,2025-11-13,5,2025,11,13
2025-11-13T06:00:00,2025-11-13T07:00:00,101,0.004,5.4166,,1.806188,236.520474,2025-11-13 06:00:00,2025-11-13,6,2025,11,13
2025-11-13T07:00:00,2025-11-13T08:00:00,101,0.725,6.4736,,2.309869,238.136102,2025-11-13 07:00:00,2025-11-13,7,2025,11,13
2025-11-13T08:00:00,2025-11-13T09:00:00,101,3.525,10.4652,,2.701834,238.826141,2025-11-13 08:00:00,2025-11-13,8,2025,11,13
2025-11-13T09:00:00,2025-11-13T10:00:00,101,4.493,9.3915,,1.97785,238.18774,2025-11-13 09:00:00,2025-11-13,9,2025,11,13
2025-11-13T10:00:00,2025-11-13T11:00:00,101,3.472,14.709,,2.955735,237.100358,2025-11-13 10:00:00,2025-11-13,10,2025,11,13
2025-11-13T11:00:00,2025-11-13T12:00:00,101,2.292,14.0446,,2.634501,237.70245,2025-11-13 11:00:00,2025-11-13,11,2025,11,13
2025-11-13T12:00:00,2025-11-13T13:00:00,101,1.893,20.3009,,4.596083,237.022903,2025-11-13 12:00:00,2025-11-13,12,2025,11,13
2025-11-13T13:00:00,2025-11-13T14:00:00,101,0.725,23.7067,,4.747996,236.941583,2025-11-13 13:00:00,2025-11-13,13,2025,11,13
2025-11-13T14:00:00,2025-11-13T15:00:00,101,0.2,25.0279,,4.614608,235.036459,2025-11-13 14:00:00,2025-11-13,14,2025,11,13
2025-11-13T15:00:00,2025-11-13T16:00:00,101,0.003,22.425,,4.068232,229.757841,2025-11-13 15:00:00,2025-11-13,15,2025,11,13
2025-11-13T16:00:00,2025-11-13T17:00:00,101,0,19.6107,,3.430411,241.798035,2025-11-13 16:00:00,2025-11-13,16,2025,11,13
2025-11-13T17:00:00,2025-11-13T18:00:00,101,0,27.1168,,6.570931,252.708017,2025-11-13 17:00:00,2025-11-13,17,2025,11,13
2025-11-13T18:00:00,2025-11-13T19:00:00,101,0,28.7413,,7.999696,247.699921,2025-11-13 18:00:00,2025-11-13,18,2025,11,13
2025-11-13T19:00:00,2025-11-13T20:00:00,101,0,26.7093,,6.982208,216.76351,2025-11-13 19:00:00,2025-11-13,19,2025,11,13
2025-11-13T20:00:00,2025-11-13T21:00:00,101,0,23.3617,,5.871553,219.151855,2025-11-13 20:00:00,2025-11-13,20,2025,11,13
2025-11-13T21:00:00,2025-11-13T22:00:00,101,0,13.965,,3.067499,210.958055,2025-11-13 21:00:00,2025-11-13,21,2025,11,13
2025-11-13T22:00:00,2025-11-13T23:00:00,101,0,11.0906,,2.469277,210.501602,2025-11-13 22:00:00,2025-11-13,22,2025,11,13
2025-11-13T23:00:00,2025-11-14T00:00:00,101,0,9.3222,,2.068906,213.699743,2025-11-13 23:00:00,2025-11-13,23,2025,11,13
2025-11-14T00:00:00,2025-11-14T01:00:00,101,0,2.7616,,0.69474,230.030758,2025-11-14 00:00:00,2025-11-14,0,2025,11,14
2025-11-14T01:00:00,2025-11-14T02:00:00,101,0,2.1848,,0.515614,246.329562,2025-11-14 01:00:00,2025-11-14,1,2025,11,14
2025-11-14T02:00:00,2025-11-14T03:00:00,101,0,1.8424,,0.376971,254.93083,2025-11-14 02:00:00,2025-11-14,2,2025,11,14
2025-11-14T03:00:00,2025-11-14T04:00:00,101,0,0.7117,,0.209011,253.360787,2025-11-14 03:00:00,2025-11-14,3,2025,11,14
2025-11-14T04:00:00,2025-11-14T05:00:00,101,0,0,,0,255.175801,2025-11-14 04:00:00,2025-11-14,4,2025,11,14
2025-11-14T05:00:00,2025-11-14T06:00:00,101,0,0,,0,254.210009,2025-11-14 05:00:00,2025-11-14,5,2025,11,14
2025-11-14T06:00:00,2025-11-14T07:00:00,101,0.001,0,,0,253.214667,2025-11-14 06:00:00,2025-11-14,6,2025,11,14
2025-11-14T07:00:00,2025-11-14T08:00:00,101,0.314,0.0071,,0.000876,253.076599,2025-11-14 07:00:00,2025-11-14,7,2025,11,14
2025-11-14T08:00:00,2025-11-14T09:00:00,101,1.543,0.1207,,0.073057,251.769713,2025-11-14 08:00:00,2025-11-14,8,2025,11,14
2025-11-14T09:00:00,2025-11-14T10:00:00,101,2.308,0.5648,,0.158626,249.417449,2025-11-14 09:00:00,2025-11-14,9,2025,11,14
2025-11-14T10:00:00,2025-11-14T11:00:00,101,2.831,0.3149,,0.077599,252.914061,2025-11-14 10:00:00,2025-11-14,10,2025,11,14
2025-11-14T11:00:00,2025-11-14T12:00:00,101,2.528,1.5694,,0.400226,251.937387,2025-11-14 11:00:00,2025-11-14,11,2025,11,14
2025-11-14T12:00:00,2025-11-14T13:00:00,101,2.855,2.5384,,0.888906,254.898283,2025-11-14 12:00:00,2025-11-14,12,2025,11,14
2025-11-14T13:00:00,2025-11-14T14:00:00,101,1.56,1.5473,,0.554297,253.230405,2025-11-14 13:00:00,2025-11-14,13,2025,11,14
2025-11-14T14:00:00,2025-11-14T15:00:00,101,0.139,2.0731,,0.762759,253.854603,2025-11-14 14:00:00,2025-11-14,14,2025,11,14
2025-11-14T15:00:00,2025-11-14T16:00:00,101,0.002,1.9318,,0.613737,253.388643,2025-11-14 15:00:00,2025-11-14,15,2025,11,14
2025-11-14T16:00:00,2025-11-14T17:00:00,101,0,3.6662,,1.192583,253.806727,2025-11-14 16:00:00,2025-11-14,16,2025,11,14
2025-11-14T17:00:00,2025-11-14T18:00:00,101,0,3.2036,,1.10273,251.214935,2025-11-14 17:00:00,2025-11-14,17,2025,11,14
2025-11-14T18:00:00,2025-11-14T19:00:00,101,0,3.1622,,0.913815,253.574166,2025-11-14 18:00:00,2025-11-14,18,2025,11,14
2025-11-14T19:00:00,2025-11-14T20:00:00,101,0,3.7368,,1.169751,253.09615,2025-11-14 19:00:00,2025-11-14,19,2025,11,14
2025-11-14T20:00:00,2025-11-14T21:00:00,101,0,3.1245,,1.007638,253.041531,2025-11-14 20:00:00,2025-11-14,20,2025,11,14
2025-11-14T21:00:00,2025-11-14T22:00:00,101,0,5.0109,,1.211605,220.394368,2025-11-14 21:00:00,2025-11-14,21,2025,11,14
2025-11-14T22:00:00,2025-11-14T23:00:00,101,0,10.1888,,3.158305,209.341509,2025-11-14 22:00:00,2025-11-14,22,2025,11,14
2025-11-14T23:00:00,2025-11-15T00:00:00,101,0,12.4076,,3.485882,209.549626,2025-11-14 23:00:00,2025-11-14,23,2025,11,14
2025-11-15T00:00:00,2025-11-15T01:00:00,101,0,14.7977,,3.539348,211.351423,2025-11-15 00:00:00,2025-11-15,0,2025,11,15
2025-11-15T01:00:00,2025-11-15T02:00:00,101,0,14.607,,3.520762,213.731559,2025-11-15 01:00:00,2025-11-15,1,2025,11,15
2025-11-15T02:00:00,2025-11-15T03:00:00,101,0,10.0123,,2.867254,213.899555,2025-11-15 02:00:00,2025-11-15,2,2025,11,15
2025-11-15T03:00:00,2025-11-15T04:00:00,101,0,5.306,,1.584977,171.116609,2025-11-15 03:00:00,2025-11-15,3,2025,11,15
2025-11-15T04:00:00,2025-11-15T05:00:00,101,0,4.7951,,1.457665,102.057463,2025-11-15 04:00:00,2025-11-15,4,2025,11,15
2025-11-15T05:00:00,2025-11-15T06:00:00,101,0,5.624,,1.844037,102.256401,2025-11-15 05:00:00,2025-11-15,5,2025,11,15
2025-11-15T06:00:00,2025-11-15T07:00:00,101,0.003,2.0482,,1.195211,106.151011,2025-11-15 06:00:00,2025-11-15,6,2025,11,15
2025-11-15T07:00:00,2025-11-15T08:00:00,101,0.918,1.8369,,0.83369,158.101682,2025-11-15 07:00:00,2025-11-15,7,2025,11,15
2025-11-15T08:00:00,2025-11-15T09:00:00,101,3.783,1.8028,,0.593916,204.199045,2025-11-15 08:00:00,2025-11-15,8,2025,11,15
2025-11-15T09:00:00,2025-11-15T10:00:00,101,6.521,1.9753,,0.658606,203.941567,2025-11-15 09:00:00,2025-11-15,9,2025,11,15
2025-11-15T10:00:00,2025-11-15T11:00:00,101,7.785,2.0309,,0.698883,204.36391,2025-11-15 10:00:00,2025-11-15,10,2025,11,15
2025-11-15T11:00:00,2025-11-15T12:00:00,101,7.468,1.155,,0.348131,206.491033,2025-11-15 11:00:00,2025-11-15,11,2025,11,15
2025-11-15T12:00:00,2025-11-15T13:00:00,101,5.606,0.5302,,0.205223,217.329441,2025-11-15 12:00:00,2025-11-15,12,2025,11,15
2025-11-15T13:00:00,2025-11-15T14:00:00,101,2.879,0.1845,,0.129803,232.144824,2025-11-15 13:00:00,2025-11-15,13,2025,11,15
2025-11-15T14:00:00,2025-11-15T15:00:00,101,0.571,0.7741,,0.314597,251.89056,2025-11-15 14:00:00,2025-11-15,14,2025,11,15
2025-11-15T15:00:00,2025-11-15T16:00:00,101,0.005,1.2696,,0.475872,273.37088,2025-11-15 15:00:00,2025-11-15,15,2025,11,15
2025-11-15T16:00:00,2025-11-15T17:00:00,101,0,1.8448,,0.60099,273.470194,2025-11-15 16:00:00,2025-11-15,16,2025,11,15
2025-11-15T17:00:00,2025-11-15T18:00:00,101,0,2.2484,,0.714904,273.055061,2025-11-15 17:00:00,2025-11-15,17,2025,11,15
2025-11-15T18:00:00,2025-11-15T19:00:00,101,0,2.4552,,0.754959,271.689151,2025-11-15 18:00:00,2025-11-15,18,2025,11,15
2025-11-15T19:00:00,2025-11-15T20:00:00,101,0,3.1373,,0.998841,273.098796,2025-11-15 19:00:00,2025-11-15,19,2025,11,15
2025-11-15T20:00:00,2025-11-15T21:00:00,101,0,3.2993,,1.164002,273.236811,2025-11-15 20:00:00,2025-11-15,20,2025,11,15
2025-11-15T21:00:00,2025-11-15T22:00:00,101,0,1.9144,,0.695848,272.654995,2025-11-15 21:00:00,2025-11-15,21,2025,11,15
2025-11-15T22:00:00,2025-11-15T23:00:00,101,0,1.8883,,0.489073,234.407003,2025-11-15 22:00:00,2025-11-15,22,2025,11,15
2025-11-15T23:00:00,2025-11-16T00:00:00,101,0,0.9284,,0.189112,232.764694,2025-11-15 23:00:00,2025-11-15,23,2025,11,15
2025-11-16T00:00:00,2025-11-16T01:00:00,101,0,0.0511,,0.017118,232.436018,2025-11-16 00:00:00,2025-11-16,0,2025,11,16
2025-11-16T01:00:00,2025-11-16T02:00:00,101,0,0,,0,228.552473,2025-11-16 01:00:00,2025-11-16,1,2025,11,16
2025-11-16T02:00:00,2025-11-16T03:00:00,101,0,0,,0,221.488421,2025-11-16 02:00:00,2025-11-16,2,2025,11,16
2025-11-16T03:00:00,2025-11-16T04:00:00,101,0,0,,0,221.344942,2025-11-16 03:00:00,2025-11-16,3,2025,11,16
2025-11-16T04:00:00,2025-11-16T05:00:00,101,0,0,,0.00006,221.368914,2025-11-16 04:00:00,2025-11-16,4,2025,11,16
2025-11-16T05:00:00,2025-11-16T06:00:00,101,0,0,,0.000126,225.339827,2025-11-16 05:00:00,2025-11-16,5,2025,11,16
2025-11-16T06:00:00,2025-11-16T07:00:00,101,0.003,0,,0.013587,262.285179,2025-11-16 06:00:00,2025-11-16,6,2025,11,16
2025-11-16T07:00:00,2025-11-16T08:00:00,101,0.412,0,,0,262.878325,2025-11-16 07:00:00,2025-11-16,7,2025,11,16
2025-11-16T08:00:00,2025-11-16T09:00:00,101,2.733,0,,0.00027,262.952614,2025-11-16 08:00:00,2025-11-16,8,2025,11,16
2025-11-16T09:00:00,2025-11-16T10:00:00,101,3.627,0.0064,,0.0013,259.930556,2025-11-16 09:00:00,2025-11-16,9,2025,11,16
2025-11-16T10:00:00,2025-11-16T11:00:00,101,3.654,0.1567,,0.064173,225.604005,2025-11-16 10:00:00,2025-11-16,10,2025,11,16
2025-11-16T11:00:00,2025-11-16T12:00:00,101,3.821,0.5543,,0.165054,227.163663,2025-11-16 11:00:00,2025-11-16,11,2025,11,16
2025-11-16T12:00:00,2025-11-16T13:00:00,101,4.502,1.0933,,0.269994,231.666039,2025-11-16 12:00:00,2025-11-16,12,2025,11,16
2025-11-16T13:00:00,2025-11-16T14:00:00,101,1.596,1.522,,0.483286,233.229823,2025-11-16 13:00:00,2025-11-16,13,2025,11,16
2025-11-16T14:00:00,2025-11-16T15:00:00,101,0.301,2.3952,,0.887855,267.345584,2025-11-16 14:00:00,2025-11-16,14,2025,11,16
2025-11-16T15:00:00,2025-11-16T16:00:00,101,0.002,2.4707,,1.206592,271.433576,2025-11-16 15:00:00,2025-11-16,15,2025,11,16
2025-11-16T16:00:00,2025-11-16T17:00:00,101,0,4.6917,,1.539385,270.930391,2025-11-16 16:00:00,2025-11-16,16,2025,11,16
2025-11-16T17:00:00,2025-11-16T18:00:00,101,0,4.7928,,1.603241,272.89446,2025-11-16 17:00:00,2025-11-16,17,2025,11,16
2025-11-16T18:00:00,2025-11-16T19:00:00,101,0,3.5226,,1.449291,271.882007,2025-11-16 18:00:00,2025-11-16,18,2025,11,16
2025-11-16T19:00:00,2025-11-16T20:00:00,101,0,4.7463,,1.700258,239.57491,2025-11-16 19:00:00,2025-11-16,19,2025,11,16
2025-11-16T20:00:00,2025-11-16T21:00:00,101,0,8.0157,,2.327573,231.559848,2025-11-16 20:00:00,2025-11-16,20,2025,11,16
2025-11-16T21:00:00,2025-11-16T22:00:00,101,0,6.0696,,1.861835,231.708323,2025-11-16 21:00:00,2025-11-16,21,2025,11,16
2025-11-16T22:00:00,2025-11-16T23:00:00,101,0,5.7488,,1.868798,227.774221,2025-11-16 22:00:00,2025-11-16,22,2025,11,16
2025-11-16T23:00:00,2025-11-17T00:00:00,101,0,6.1476,,1.933723,212.366781,2025-11-16 23:00:00,2025-11-16,23,2025,11,16
2025-11-17T00:00:00,2025-11-17T01:00:00,101,0,4.6619,,1.736962,213.918448,2025-11-17 00:00:00,2025-11-17,0,2025,11,17
2025-11-17T01:00:00,2025-11-17T02:00:00,101,0,9.9057,,2.895169,197.970785,2025-11-17 01:00:00,2025-11-17,1,2025,11,17
2025-11-17T02:00:00,2025-11-17T03:00:00,101,0,8.6917,,2.487592,197.63664,2025-11-17 02:00:00,2025-11-17,2,2025,11,17
2025-11-17T03:00:00,2025-11-17T04:00:00,101,0,3.3507,,0.978197,178.232947,2025-11-17 03:00:00,2025-11-17,3,2025,11,17
2025-11-17T04:00:00,2025-11-17T05:00:00,101,0,1.6278,,0.823446,172.683785,2025-11-17 04:00:00,2025-11-17,4,2025,11,17
2025-11-17T05:00:00,2025-11-17T06:00:00,101,0,0,,0.00052,178.158215,2025-11-17 05:00:00,2025-11-17,5,2025,11,17
2025-11-17T06:00:00,2025-11-17T07:00:00,101,0.003,0.1421,,0.218749,243.978684,2025-11-17 06:00:00,2025-11-17,6,2025,11,17
2025-11-17T07:00:00,2025-11-17T08:00:00,101,0.713,0.4388,,0.244063,249.141225,2025-11-17 07:00:00,2025-11-17,7,2025,11,17
2025-11-17T08:00:00,2025-11-17T09:00:00,101,3.834,2.5676,,1.013984,248.450224,2025-11-17 08:00:00,2025-11-17,8,2025,11,17
2025-11-17T09:00:00,2025-11-17T10:00:00,101,4.735,6.0408,,2.554944,249.801919,2025-11-17 09:00:00,2025-11-17,9,2025,11,17
2025-11-17T10:00:00,2025-11-17T11:00:00,101,6.147,7.29,,5.58761,249.245794,2025-11-17 10:00:00,2025-11-17,10,2025,11,17
2025-11-17T11:00:00,2025-11-17T12:00:00,101,6.971,9.7089,,5.379269,250.829949,2025-11-17 11:00:00,2025-11-17,11,2025,11,17
2025-11-17T12:00:00,2025-11-17T13:00:00,101,5.22,12.279,,3.810358,251.712023,2025-11-17 12:00:00,2025-11-17,12,2025,11,17
2025-11-17T13:00:00,2025-11-17T14:00:00,101,2.453,13.5069,,3.59645,251.938747,2025-11-17 13:00:00,2025-11-17,13,2025,11,17
2025-11-17T14:00:00,2025-11-17T15:00:00,101,0.487,12.5738,,3.367688,243.199277,2025-11-17 14:00:00,2025-11-17,14,2025,11,17
2025-11-17T15:00:00,2025-11-17T16:00:00,101,0.004,3.7379,,0.886847,244.838139,2025-11-17 15:00:00,2025-11-17,15,2025,11,17
2025-11-17T16:00:00,2025-11-17T17:00:00,101,0,2.6736,,0.821487,244.175407,2025-11-17 16:00:00,2025-11-17,16,2025,11,17
2025-11-17T17:00:00,2025-11-17T18:00:00,101,0,7.6507,,2.179301,244.368198,2025-11-17 17:00:00,2025-11-17,17,2025,11,17
2025-11-17T18:00:00,2025-11-17T19:00:00,101,0,4.504,,1.560712,244.352354,2025-11-17 18:00:00,2025-11-17,18,2025,11,17
2025-11-17T19:00:00,2025-11-17T20:00:00,101,0,2.1565,,1.04708,242.950194,2025-11-17 19:00:00,2025-11-17,19,2025,11,17
2025-11-17T20:00:00,2025-11-17T21:00:00,101,0,1.613,,0.810168,244.17852,2025-11-17 20:00:00,2025-11-17,20,2025,11,17
2025-11-17T21:00:00,2025-11-17T22:00:00,101,0,2.0522,,0.751553,245.670901,2025-11-17 21:00:00,2025-11-17,21,2025,11,17
2025-11-17T22:00:00,2025-11-17T23:00:00,101,0,0.2599,,0.125616,245.25594,2025-11-17 22:00:00,2025-11-17,22,2025,11,17
2025-11-17T23:00:00,2025-11-18T00:00:00,101,0,1.5989,,0.74782,244.292371,2025-11-17 23:00:00,2025-11-17,23,2025,11,17
2025-11-18T00:00:00,2025-11-18T01:00:00,101,0,3.8865,,1.376743,244.281971,2025-11-18 00:00:00,2025-11-18,0,2025,11,18
2025-11-18T01:00:00,2025-11-18T02:00:00,101,0,4.078,,1.560604,244.367051,2025-11-18 01:00:00,2025-11-18,1,2025,11,18
2025-11-18T02:00:00,2025-11-18T03:00:00,101,0,4.5441,,1.507752,244.374198,2025-11-18 02:00:00,2025-11-18,2,2025,11,18
2025-11-18T03:00:00,2025-11-18T04:00:00,101,0,1.8017,,0.853672,243.390407,2025-11-18 03:00:00,2025-11-18,3,2025,11,18
2025-11-18T04:00:00,2025-11-18T05:00:00,101,0,2.1667,,1.188424,244.109818,2025-11-18 04:00:00,2025-11-18,4,2025,11,18
2025-11-18T05:00:00,2025-11-18T06:00:00,101,0,4.8453,,1.968296,244.09416,2025-11-18 05:00:00,2025-11-18,5,2025,11,18
2025-11-18T06:00:00,2025-11-18T07:00:00,101,0.003,6.0347,,2.385436,242.835023,2025-11-18 06:00:00,2025-11-18,6,2025,11,18
2025-11-18T07:00:00,2025-11-18T08:00:00,101,0.6,9.8421,,3.704533,242.36822,2025-11-18 07:00:00,2025-11-18,7,2025,11,18
2025-11-18T08:00:00,2025-11-18T09:00:00,101,3.309,10.2066,,3.332774,245.753277,2025-11-18 08:00:00,2025-11-18,8,2025,11,18
2025-11-18T09:00:00,2025-11-18T10:00:00,101,3.389,10.3219,,2.822241,244.946754,2025-11-18 09:00:00,2025-11-18,9,2025,11,18
2025-11-18T10:00:00,2025-11-18T11:00:00,101,5.444,8.3863,,2.278493,233.66366,2025-11-18 10:00:00,2025-11-18,10,2025,11,18
2025-11-18T11:00:00,2025-11-18T12:00:00,101,5.947,8.8742,,3.035585,241.587232,2025-11-18 11:00:00,2025-11-18,11,2025,11,18
2025-11-18T12:00:00,2025-11-18T13:00:00,101,4.191,9.0885,,2.536513,245.91834,2025-11-18 12:00:00,2025-11-18,12,2025,11,18
2025-11-18T13:00:00,2025-11-18T14:00:00,101,1.485,8.6433,,2.149906,244.648329,2025-11-18 13:00:00,2025-11-18,13,2025,11,18
2025-11-18T14:00:00,2025-11-18T15:00:00,101,0.378,6.9832,,2.460122,246.37308,2025-11-18 14:00:00,2025-11-18,14,2025,11,18
2025-11-18T15:00:00,2025-11-18T16:00:00,101,0.001,6.4795,,2.676862,246.856657,2025-11-18 15:00:00,2025-11-18,15,2025,11,18
2025-11-18T16:00:00,2025-11-18T17:00:00,101,0,4.4903,,1.477234,247.169118,2025-11-18 16:00:00,2025-11-18,16,2025,11,18
2025-11-18T17:00:00,2025-11-18T18:00:00,101,0,2.2908,,0.929794,244.912411,2025-11-18 17:00:00,2025-11-18,17,2025,11,18
2025-11-18T18:00:00,2025-11-18T19:00:00,101,0,3.572,,1.146732,245.420406,2025-11-18 18:00:00,2025-11-18,18,2025,11,18
2025-11-18T19:00:00,2025-11-18T20:00:00,101,0,3.1242,,1.1625,245.029525,2025-11-18 19:00:00,2025-11-18,19,2025,11,18
2025-11-18T20:00:00,2025-11-18T21:00:00,101,0,2.5839,,0.714027,244.924937,2025-11-18 20:00:00,2025-11-18,20,2025,11,18
2025-11-18T21:00:00,2025-11-18T22:00:00,101,0,3.0325,,0.660978,244.799273,2025-11-18 21:00:00,2025-11-18,21,2025,11,18
2025-11-18T22:00:00,2025-11-18T23:00:00,101,0,1.3529,,0.321589,238.934401,2025-11-18 22:00:00,2025-11-18,22,2025,11,18
2025-11-18T23:00:00,2025-11-19T00:00:00,101,0,1.9875,,0.570685,222.781163,2025-11-18 23:00:00,2025-11-18,23,2025,11,18
